_id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
673ec4568fe596bfedd7e2e5,29.0,male,Bachelor,147154.0,4,MORTGAGE,11200.0,MEDICAL,6.7,0.08,8.0,650,Yes,0
673ec4558fe596bfedd778be,21.0,male,High School,31005.0,0,RENT,5600.0,VENTURE,7.29,0.18,2.0,657,Yes,0
673ec4568fe596bfedd7c3dc,28.0,male,Bachelor,97086.0,8,MORTGAGE,13000.0,EDUCATION,13.47,0.13,5.0,597,Yes,0
673ec4558fe596bfedd7938b,21.0,female,Bachelor,87654.0,1,RENT,12000.0,PERSONAL,5.79,0.14,2.0,540,Yes,0
673ec4568fe596bfedd79cfc,25.0,female,Bachelor,150663.0,1,OWN,12000.0,VENTURE,7.88,0.08,3.0,668,No,0
673ec4568fe596bfedd7e5e1,24.0,female,Master,46658.0,3,RENT,1067.0,EDUCATION,10.9,0.02,4.0,687,No,0
673ec4568fe596bfedd79ec5,26.0,female,Bachelor,180967.0,1,MORTGAGE,15000.0,PERSONAL,12.21,0.08,2.0,685,Yes,0
673ec4568fe596bfedd7e38b,23.0,female,Bachelor,36970.0,4,RENT,5000.0,PERSONAL,11.79,0.14,3.0,597,Yes,0
673ec4568fe596bfedd7d54a,37.0,male,High School,58810.0,17,RENT,3000.0,EDUCATION,6.99,0.05,14.0,646,Yes,0
673ec4568fe596bfedd7c888,33.0,male,Bachelor,121016.0,8,MORTGAGE,8000.0,VENTURE,11.86,0.07,7.0,630,Yes,0
673ec4568fe596bfedd7d7ee,37.0,female,Master,90505.0,14,RENT,6000.0,VENTURE,14.26,0.07,17.0,685,No,0
673ec4568fe596bfedd7dfe6,54.0,female,High School,41397.0,32,RENT,1000.0,DEBTCONSOLIDATION,10.65,0.02,29.0,702,No,1
673ec4568fe596bfedd7aa79,28.0,female,Associate,31315.0,10,MORTGAGE,10625.0,HOMEIMPROVEMENT,14.27,0.34,6.0,642,Yes,0
673ec4558fe596bfedd76229,22.0,male,Bachelor,64842.0,0,RENT,25000.0,EDUCATION,13.43,0.39,4.0,574,No,1
673ec4568fe596bfedd7d96a,36.0,female,High School,74019.0,17,MORTGAGE,15000.0,DEBTCONSOLIDATION,9.63,0.2,14.0,682,Yes,0
673ec4558fe596bfedd794bc,25.0,male,Master,111182.0,3,RENT,12000.0,HOMEIMPROVEMENT,13.43,0.11,3.0,545,Yes,0
673ec4568fe596bfedd7c426,33.0,female,Associate,98797.0,10,MORTGAGE,9000.0,DEBTCONSOLIDATION,8.0,0.09,8.0,708,No,0
673ec4558fe596bfedd76fff,24.0,female,Master,19990.0,0,RENT,4000.0,MEDICAL,16.32,0.2,2.0,657,No,1
673ec4568fe596bfedd7f09e,41.0,male,Associate,46309.0,21,RENT,8875.0,DEBTCONSOLIDATION,19.03,0.19,11.0,654,Yes,0
673ec4568fe596bfedd7fc81,27.0,male,Bachelor,121029.0,5,MORTGAGE,12000.0,HOMEIMPROVEMENT,8.22,0.1,4.0,628,Yes,0
673ec4558fe596bfedd79175,24.0,female,Bachelor,97043.0,1,OWN,16000.0,EDUCATION,6.17,0.16,4.0,558,Yes,0
673ec4568fe596bfedd803da,32.0,female,High School,193120.0,7,MORTGAGE,12000.0,DEBTCONSOLIDATION,8.02,0.06,8.0,704,No,0
673ec4568fe596bfedd7c019,31.0,male,Associate,84953.0,5,MORTGAGE,8000.0,PERSONAL,7.88,0.09,5.0,650,No,0
673ec4568fe596bfedd7d391,41.0,male,High School,59760.0,20,RENT,25000.0,HOMEIMPROVEMENT,17.04,0.42,13.0,606,No,1
673ec4568fe596bfedd7f1c3,25.0,female,Associate,30954.0,0,RENT,2500.0,DEBTCONSOLIDATION,13.37,0.08,4.0,506,Yes,0
673ec4558fe596bfedd76b6a,22.0,female,Bachelor,39997.0,0,MORTGAGE,14500.0,DEBTCONSOLIDATION,11.99,0.36,4.0,629,Yes,0
673ec4568fe596bfedd7b1fb,32.0,male,Bachelor,51156.0,7,MORTGAGE,13200.0,VENTURE,11.71,0.26,7.0,691,No,0
673ec4568fe596bfedd7c800,27.0,male,Bachelor,104481.0,3,MORTGAGE,18000.0,EDUCATION,13.72,0.17,7.0,661,No,1
673ec4568fe596bfedd7aab7,30.0,female,Master,61048.0,12,RENT,16000.0,HOMEIMPROVEMENT,16.77,0.26,5.0,698,No,1
673ec4568fe596bfedd7d020,32.0,male,Associate,22734.0,6,OWN,4750.0,VENTURE,7.88,0.21,6.0,664,No,1
673ec4568fe596bfedd7c38c,31.0,female,High School,89769.0,7,MORTGAGE,1500.0,VENTURE,12.68,0.02,10.0,661,No,1
673ec4568fe596bfedd7e681,26.0,male,High School,119074.0,3,MORTGAGE,7532.0,PERSONAL,13.66,0.06,5.0,637,Yes,0
673ec4558fe596bfedd76722,26.0,male,Associate,65789.0,3,RENT,1000.0,PERSONAL,11.71,0.02,3.0,682,Yes,0
673ec4558fe596bfedd764e0,23.0,male,Associate,133031.0,0,RENT,20000.0,VENTURE,11.01,0.15,2.0,709,No,0
673ec4558fe596bfedd79326,23.0,male,Associate,102114.0,0,MORTGAGE,10000.0,VENTURE,7.51,0.1,4.0,642,Yes,0
673ec4558fe596bfedd76f08,24.0,male,Bachelor,49151.0,2,RENT,10800.0,DEBTCONSOLIDATION,6.92,0.22,4.0,532,Yes,0
673ec4568fe596bfedd79e94,25.0,male,Associate,180895.0,5,MORTGAGE,5000.0,DEBTCONSOLIDATION,12.99,0.03,4.0,704,No,0
673ec4568fe596bfedd80f09,22.0,female,High School,58450.0,0,RENT,15000.0,PERSONAL,8.83,0.26,4.0,594,No,1
673ec4558fe596bfedd79699,23.0,male,High School,28369.0,0,RENT,12700.0,EDUCATION,14.27,0.45,4.0,639,No,1
673ec4568fe596bfedd7d4a5,43.0,female,Bachelor,34524.0,20,MORTGAGE,6250.0,HOMEIMPROVEMENT,11.01,0.18,13.0,607,No,1
673ec4568fe596bfedd7c69f,28.0,male,Master,58635.0,7,RENT,2650.0,VENTURE,11.26,0.05,6.0,675,No,0
673ec4568fe596bfedd7e44d,24.0,male,Associate,29811.0,1,RENT,5000.0,DEBTCONSOLIDATION,7.96,0.17,3.0,691,No,0
673ec4568fe596bfedd7fb62,29.0,male,Master,120762.0,7,RENT,10000.0,VENTURE,9.21,0.08,9.0,572,Yes,0
673ec4558fe596bfedd7694a,22.0,male,Master,37063.0,0,OWN,12000.0,EDUCATION,7.66,0.32,2.0,555,Yes,0
673ec4558fe596bfedd766ea,22.0,male,High School,32377.0,0,MORTGAGE,5000.0,EDUCATION,7.49,0.15,2.0,523,Yes,0
673ec4568fe596bfedd7b470,32.0,male,Associate,116116.0,10,RENT,5000.0,PERSONAL,11.99,0.04,9.0,596,Yes,0
673ec4568fe596bfedd7a71a,26.0,female,Associate,25937.0,3,OWN,8000.0,VENTURE,13.79,0.31,2.0,663,Yes,0
673ec4568fe596bfedd7b369,34.0,male,Bachelor,40722.0,12,RENT,8875.0,MEDICAL,7.66,0.22,7.0,712,No,0
673ec4558fe596bfedd77bf5,26.0,female,Bachelor,19086.0,6,RENT,7100.0,MEDICAL,9.99,0.37,4.0,678,No,1
673ec4568fe596bfedd7cebe,30.0,male,Master,132783.0,8,OWN,12000.0,PERSONAL,13.57,0.09,10.0,660,No,0
673ec4558fe596bfedd7655b,23.0,male,Associate,33227.0,0,RENT,18000.0,VENTURE,11.54,0.54,4.0,679,No,1
673ec4558fe596bfedd76335,26.0,female,Master,72720.0,2,RENT,24000.0,PERSONAL,7.9,0.33,4.0,636,No,1
673ec4568fe596bfedd7b571,32.0,male,Associate,58796.0,10,OWN,8000.0,EDUCATION,5.79,0.14,7.0,654,No,0
673ec4558fe596bfedd77fb0,21.0,female,Master,37353.0,0,RENT,7000.0,PERSONAL,10.99,0.19,2.0,608,No,1
673ec4568fe596bfedd7acfd,28.0,female,Bachelor,58289.0,2,RENT,2500.0,EDUCATION,8.49,0.04,5.0,635,No,0
673ec4568fe596bfedd799a0,26.0,male,Associate,127043.0,5,OWN,10000.0,EDUCATION,7.49,0.08,2.0,622,Yes,0
673ec4568fe596bfedd80ce1,23.0,female,Master,31015.0,0,RENT,1013.0,DEBTCONSOLIDATION,11.39,0.03,4.0,689,No,1
673ec4568fe596bfedd7d400,36.0,male,Associate,51526.0,12,RENT,21000.0,EDUCATION,7.49,0.41,11.0,681,No,1
673ec4558fe596bfedd77da6,22.0,male,Associate,97014.0,0,RENT,7000.0,PERSONAL,7.51,0.07,2.0,650,No,0
673ec4568fe596bfedd7e2c9,38.0,female,Master,63381.0,14,MORTGAGE,14000.0,VENTURE,11.19,0.22,12.0,679,No,0
673ec4568fe596bfedd7e295,24.0,female,High School,48886.0,0,RENT,1000.0,EDUCATION,7.3,0.02,3.0,537,Yes,0
673ec4568fe596bfedd8094d,45.0,female,High School,37109.0,22,RENT,6000.0,VENTURE,12.46,0.16,11.0,679,No,1
673ec4568fe596bfedd7ebc4,27.0,female,High School,81379.0,5,RENT,12000.0,EDUCATION,11.27,0.15,7.0,650,Yes,0
673ec4558fe596bfedd7620e,22.0,male,Bachelor,51608.0,0,RENT,25000.0,MEDICAL,14.59,0.48,2.0,593,No,1
673ec4568fe596bfedd7ed43,26.0,male,Associate,84778.0,3,MORTGAGE,5012.0,DEBTCONSOLIDATION,10.17,0.06,4.0,588,Yes,0
673ec4558fe596bfedd7950b,25.0,female,Bachelor,108724.0,1,MORTGAGE,9000.0,VENTURE,11.11,0.08,4.0,666,No,0
673ec4568fe596bfedd79fc6,23.0,male,Bachelor,54744.0,2,RENT,19600.0,EDUCATION,9.91,0.36,2.0,634,No,1
673ec4568fe596bfedd7d946,37.0,male,High School,72861.0,14,MORTGAGE,12000.0,DEBTCONSOLIDATION,12.73,0.16,15.0,695,Yes,0
673ec4568fe596bfedd7fb59,23.0,female,Bachelor,58334.0,1,RENT,8000.0,DEBTCONSOLIDATION,12.99,0.14,4.0,663,Yes,0
673ec4568fe596bfedd7c1d5,27.0,female,Associate,90731.0,3,OWN,16000.0,PERSONAL,16.89,0.18,5.0,546,Yes,0
673ec4568fe596bfedd8019f,28.0,female,Bachelor,169072.0,9,RENT,12000.0,DEBTCONSOLIDATION,8.08,0.07,8.0,565,Yes,0
673ec4568fe596bfedd805e2,29.0,female,Bachelor,75218.0,4,RENT,9000.0,DEBTCONSOLIDATION,10.96,0.12,9.0,638,Yes,0
673ec4568fe596bfedd7fe2d,29.0,female,Bachelor,160923.0,4,MORTGAGE,8263.0,MEDICAL,12.08,0.05,5.0,575,Yes,0
673ec4568fe596bfedd79e32,21.0,female,High School,83662.0,1,RENT,15000.0,HOMEIMPROVEMENT,15.28,0.18,4.0,647,No,1
673ec4568fe596bfedd79e2f,25.0,male,Associate,169312.0,0,MORTGAGE,4800.0,EDUCATION,7.88,0.03,4.0,659,Yes,0
673ec4568fe596bfedd79f70,24.0,female,Bachelor,227872.0,1,MORTGAGE,5000.0,EDUCATION,9.32,0.02,2.0,681,Yes,0
673ec4568fe596bfedd7d771,43.0,male,Associate,58418.0,18,MORTGAGE,4500.0,VENTURE,5.42,0.08,14.0,710,No,0
673ec4568fe596bfedd7a215,23.0,female,High School,115099.0,3,MORTGAGE,19800.0,EDUCATION,13.22,0.17,4.0,659,No,1
673ec4568fe596bfedd8003d,27.0,male,Bachelor,55999.0,5,RENT,2500.0,DEBTCONSOLIDATION,7.88,0.04,6.0,638,Yes,0
673ec4568fe596bfedd79b69,24.0,female,Master,138847.0,5,MORTGAGE,1500.0,HOMEIMPROVEMENT,6.76,0.01,4.0,595,Yes,0
673ec4568fe596bfedd7e713,27.0,female,Associate,67684.0,4,RENT,3600.0,PERSONAL,11.11,0.05,7.0,614,No,0
673ec4568fe596bfedd7cbef,35.0,female,Bachelor,152750.0,14,MORTGAGE,13000.0,DEBTCONSOLIDATION,10.38,0.09,8.0,612,No,0
673ec4558fe596bfedd76cff,23.0,female,High School,102931.0,1,RENT,3000.0,VENTURE,7.49,0.03,3.0,604,No,0
673ec4568fe596bfedd7f373,41.0,female,Associate,45446.0,15,RENT,6000.0,MEDICAL,12.99,0.13,11.0,541,Yes,0
673ec4568fe596bfedd79c02,24.0,female,Associate,145335.0,2,MORTGAGE,16000.0,PERSONAL,6.99,0.11,4.0,666,Yes,0
673ec4558fe596bfedd76dea,22.0,male,Bachelor,41769.0,4,RENT,3500.0,DEBTCONSOLIDATION,14.27,0.08,3.0,547,No,0
673ec4568fe596bfedd7f7e1,24.0,female,High School,40523.0,0,RENT,1234.0,MEDICAL,15.66,0.03,4.0,625,Yes,0
673ec4568fe596bfedd7fdfb,23.0,male,Bachelor,102819.0,1,MORTGAGE,7000.0,DEBTCONSOLIDATION,8.42,0.07,3.0,600,Yes,0
673ec4568fe596bfedd7bedf,30.0,female,High School,81234.0,11,MORTGAGE,15000.0,PERSONAL,12.23,0.18,8.0,686,Yes,0
673ec4568fe596bfedd7be3b,27.0,male,High School,78775.0,1,MORTGAGE,15000.0,DEBTCONSOLIDATION,10.75,0.19,5.0,654,No,0
673ec4568fe596bfedd7f2c4,27.0,female,Associate,48524.0,3,MORTGAGE,3000.0,PERSONAL,9.41,0.06,7.0,552,Yes,0
673ec4558fe596bfedd766b2,22.0,male,Associate,79081.0,0,RENT,16000.0,DEBTCONSOLIDATION,13.47,0.2,3.0,509,Yes,0
673ec4568fe596bfedd7d381,36.0,female,Associate,301178.0,15,RENT,20000.0,DEBTCONSOLIDATION,7.88,0.07,17.0,690,No,0
673ec4568fe596bfedd80af7,31.0,male,High School,32056.0,7,RENT,8000.0,PERSONAL,10.27,0.25,6.0,616,No,1
673ec4558fe596bfedd77d57,23.0,male,High School,75328.0,0,RENT,7000.0,PERSONAL,9.91,0.09,4.0,568,Yes,0
673ec4568fe596bfedd7d1e7,28.0,male,Bachelor,30071.0,5,RENT,8875.0,EDUCATION,10.65,0.3,7.0,682,No,1
673ec4568fe596bfedd7f3ac,31.0,male,Bachelor,65743.0,6,RENT,1027.0,DEBTCONSOLIDATION,11.29,0.02,7.0,616,Yes,0
673ec4568fe596bfedd7dd2d,36.0,male,Associate,141310.0,12,MORTGAGE,20400.0,HOMEIMPROVEMENT,13.06,0.14,11.0,597,Yes,0
673ec4558fe596bfedd77285,23.0,male,High School,18616.0,1,RENT,4750.0,EDUCATION,11.11,0.26,2.0,637,No,1
673ec4568fe596bfedd7abf5,29.0,male,High School,36786.0,6,MORTGAGE,4000.0,EDUCATION,11.01,0.11,6.0,572,No,0
673ec4558fe596bfedd7927d,26.0,male,Associate,99490.0,0,MORTGAGE,20000.0,HOMEIMPROVEMENT,13.57,0.2,2.0,586,Yes,0
673ec4568fe596bfedd79f20,26.0,male,Bachelor,183343.0,4,MORTGAGE,20000.0,HOMEIMPROVEMENT,11.26,0.11,3.0,613,No,1
673ec4568fe596bfedd7eb62,27.0,male,Associate,37105.0,4,RENT,4200.0,VENTURE,10.91,0.11,7.0,523,Yes,0
673ec4568fe596bfedd7dc7a,41.0,female,High School,40490.0,20,RENT,13750.0,MEDICAL,13.79,0.34,11.0,668,No,1
673ec4558fe596bfedd78d2e,22.0,female,Bachelor,87616.0,0,MORTGAGE,3500.0,DEBTCONSOLIDATION,5.42,0.04,4.0,685,Yes,0
673ec4558fe596bfedd788b7,21.0,male,Master,79140.0,0,OWN,5000.0,MEDICAL,5.79,0.06,4.0,677,Yes,0
673ec4558fe596bfedd782ac,24.0,female,Master,70487.0,1,MORTGAGE,3000.0,DEBTCONSOLIDATION,5.42,0.04,4.0,663,Yes,0
673ec4558fe596bfedd76de2,22.0,male,Master,36652.0,0,RENT,3500.0,MEDICAL,13.92,0.1,4.0,557,Yes,0
673ec4558fe596bfedd76325,25.0,female,Bachelor,135292.0,3,RENT,24250.0,PERSONAL,11.01,0.18,3.0,574,No,0
673ec4568fe596bfedd7f33e,27.0,female,Master,35430.0,7,RENT,2378.0,PERSONAL,6.44,0.07,8.0,671,Yes,0
673ec4558fe596bfedd76f60,24.0,male,Master,45128.0,2,OTHER,5000.0,EDUCATION,11.58,0.11,3.0,673,Yes,0
673ec4568fe596bfedd7e0eb,52.0,female,Master,838950.0,30,MORTGAGE,8794.0,DEBTCONSOLIDATION,11.05,0.01,27.0,684,Yes,0
673ec4568fe596bfedd7dfc6,53.0,male,High School,103338.0,30,RENT,35000.0,PERSONAL,15.65,0.34,19.0,649,No,1
673ec4558fe596bfedd78b2f,23.0,female,Master,84884.0,2,MORTGAGE,7200.0,MEDICAL,7.49,0.08,3.0,609,Yes,0
673ec4558fe596bfedd774c9,25.0,female,High School,49128.0,1,RENT,5000.0,VENTURE,12.87,0.1,2.0,622,No,0
673ec4568fe596bfedd8005a,23.0,male,Bachelor,61517.0,2,MORTGAGE,9000.0,PERSONAL,12.76,0.15,4.0,631,Yes,0
673ec4568fe596bfedd79b2e,25.0,male,High School,136750.0,1,MORTGAGE,25000.0,PERSONAL,10.59,0.18,2.0,650,No,0
673ec4568fe596bfedd7bc80,28.0,female,Doctorate,74191.0,3,MORTGAGE,24250.0,PERSONAL,16.4,0.33,8.0,682,No,0
673ec4568fe596bfedd7f42d,22.0,male,Bachelor,91000.0,0,RENT,10600.0,MEDICAL,6.89,0.12,3.0,621,No,0
673ec4568fe596bfedd7e016,73.0,female,Bachelor,51415.0,47,MORTGAGE,5000.0,PERSONAL,7.49,0.1,28.0,706,No,0
673ec4568fe596bfedd7a639,25.0,female,High School,51393.0,5,RENT,2000.0,VENTURE,9.25,0.04,3.0,673,Yes,0
673ec4568fe596bfedd7cc6d,28.0,female,Associate,162992.0,4,MORTGAGE,14400.0,MEDICAL,5.42,0.09,8.0,679,Yes,0
673ec4568fe596bfedd7c98c,30.0,male,High School,130695.0,8,MORTGAGE,5000.0,HOMEIMPROVEMENT,10.99,0.04,5.0,621,No,0
673ec4568fe596bfedd80fd3,26.0,male,High School,71690.0,1,RENT,18000.0,PERSONAL,15.51,0.25,3.0,610,No,1
673ec4558fe596bfedd76c78,26.0,male,Bachelor,69402.0,4,RENT,12000.0,MEDICAL,10.99,0.17,4.0,610,No,0
673ec4558fe596bfedd78b6b,22.0,female,Bachelor,40214.0,1,RENT,10000.0,PERSONAL,12.42,0.25,3.0,567,No,1
673ec4558fe596bfedd79222,25.0,male,High School,52590.0,0,RENT,12000.0,EDUCATION,8.9,0.23,2.0,599,No,0
673ec4558fe596bfedd78d7f,24.0,male,Bachelor,87424.0,1,MORTGAGE,5000.0,HOMEIMPROVEMENT,13.93,0.06,2.0,599,Yes,0
673ec4558fe596bfedd76e17,25.0,male,Associate,44561.0,2,OWN,8400.0,MEDICAL,5.99,0.19,3.0,613,Yes,0
673ec4568fe596bfedd7c9a7,33.0,female,Associate,131871.0,15,MORTGAGE,18400.0,PERSONAL,12.41,0.14,8.0,715,No,0
673ec4568fe596bfedd79e7c,23.0,female,High School,91188.0,0,RENT,15000.0,PERSONAL,13.57,0.16,3.0,639,No,1
673ec4568fe596bfedd80475,24.0,male,Bachelor,90673.0,4,RENT,11054.0,MEDICAL,10.05,0.12,4.0,678,Yes,0
673ec4558fe596bfedd77f48,24.0,male,Bachelor,73205.0,5,RENT,6400.0,DEBTCONSOLIDATION,11.01,0.09,4.0,728,No,0
673ec4558fe596bfedd767fa,25.0,female,Bachelor,34520.0,2,MORTGAGE,5000.0,EDUCATION,8.0,0.14,2.0,670,Yes,0
673ec4568fe596bfedd7f85b,27.0,female,Bachelor,35399.0,4,RENT,4000.0,DEBTCONSOLIDATION,6.99,0.11,4.0,639,No,0
673ec4568fe596bfedd7b435,35.0,female,Associate,84618.0,13,RENT,5000.0,VENTURE,7.74,0.06,6.0,630,Yes,0
673ec4568fe596bfedd7f03d,24.0,female,Master,154533.0,2,MORTGAGE,12000.0,EDUCATION,6.72,0.08,4.0,638,Yes,0
673ec4558fe596bfedd78723,25.0,male,Bachelor,76266.0,6,MORTGAGE,11000.0,VENTURE,11.01,0.14,3.0,640,Yes,0
673ec4568fe596bfedd7c372,34.0,female,Bachelor,96830.0,12,MORTGAGE,3600.0,VENTURE,5.99,0.04,9.0,721,No,0
673ec4568fe596bfedd7bb95,32.0,female,Bachelor,54750.0,10,RENT,8000.0,MEDICAL,7.66,0.15,5.0,669,No,0
673ec4568fe596bfedd7ea7d,24.0,male,Bachelor,120924.0,2,MORTGAGE,10000.0,EDUCATION,12.87,0.08,4.0,643,Yes,0
673ec4558fe596bfedd7720b,21.0,female,High School,43944.0,0,RENT,4500.0,EDUCATION,6.62,0.1,2.0,603,No,0
673ec4558fe596bfedd77d69,22.0,female,Associate,78881.0,1,RENT,7000.0,DEBTCONSOLIDATION,12.99,0.09,2.0,520,Yes,0
673ec4568fe596bfedd7b3e7,31.0,male,Associate,66623.0,10,RENT,5000.0,PERSONAL,8.0,0.08,9.0,624,No,0
673ec4568fe596bfedd7e07b,53.0,male,Master,97028.0,33,OWN,15000.0,PERSONAL,6.62,0.15,24.0,734,No,0
673ec4558fe596bfedd78663,26.0,female,Master,89932.0,2,RENT,8000.0,EDUCATION,13.92,0.09,3.0,647,No,0
673ec4568fe596bfedd7dd61,39.0,male,High School,15402.0,17,RENT,1500.0,MEDICAL,11.11,0.1,11.0,665,Yes,0
673ec4568fe596bfedd80de5,28.0,male,High School,40215.0,3,RENT,5858.0,HOMEIMPROVEMENT,8.41,0.15,5.0,552,No,1
673ec4568fe596bfedd7e3d6,34.0,female,Associate,29524.0,9,RENT,6215.0,EDUCATION,10.04,0.21,14.0,649,No,0
673ec4558fe596bfedd772e7,22.0,male,Associate,39983.0,0,RENT,4800.0,PERSONAL,13.98,0.12,2.0,687,No,1
673ec4568fe596bfedd7ced3,27.0,male,Associate,57155.0,5,RENT,13000.0,MEDICAL,10.99,0.23,6.0,550,Yes,0
673ec4558fe596bfedd77813,26.0,male,High School,36946.0,3,RENT,5400.0,PERSONAL,10.0,0.15,4.0,672,No,0
673ec4558fe596bfedd76f77,26.0,female,High School,198890.0,6,RENT,10300.0,PERSONAL,9.91,0.05,3.0,551,Yes,0
673ec4558fe596bfedd77cfe,26.0,male,Bachelor,62195.0,4,MORTGAGE,15825.0,MEDICAL,6.99,0.25,3.0,663,Yes,0
673ec4568fe596bfedd7d929,37.0,female,Doctorate,55175.0,13,RENT,8000.0,EDUCATION,9.63,0.14,17.0,741,No,0
673ec4568fe596bfedd80e3c,38.0,male,High School,105127.0,16,MORTGAGE,7930.0,HOMEIMPROVEMENT,8.42,0.08,17.0,549,No,1
673ec4558fe596bfedd78c80,24.0,male,Bachelor,51628.0,1,RENT,4200.0,EDUCATION,7.9,0.08,2.0,630,Yes,0
673ec4568fe596bfedd79e74,23.0,female,Master,177663.0,0,MORTGAGE,25000.0,DEBTCONSOLIDATION,10.25,0.14,3.0,553,Yes,0
673ec4558fe596bfedd77e92,22.0,male,Master,77509.0,0,RENT,6600.0,MEDICAL,8.9,0.09,3.0,572,No,0
673ec4568fe596bfedd80431,30.0,male,Master,79085.0,7,RENT,4000.0,VENTURE,10.58,0.05,7.0,730,No,0
673ec4568fe596bfedd7f7cc,27.0,female,Associate,60974.0,6,RENT,4200.0,MEDICAL,12.21,0.07,5.0,642,No,0
673ec4568fe596bfedd7bc42,34.0,male,Bachelor,25336.0,11,RENT,5000.0,MEDICAL,8.9,0.2,5.0,687,Yes,0
673ec4558fe596bfedd76529,23.0,female,Master,87479.0,3,RENT,19000.0,MEDICAL,10.99,0.22,4.0,671,Yes,0
673ec4568fe596bfedd7cfbc,30.0,male,Associate,85219.0,9,MORTGAGE,7000.0,PERSONAL,8.9,0.08,8.0,676,No,0
673ec4568fe596bfedd7afbd,31.0,male,High School,67077.0,6,RENT,3600.0,EDUCATION,7.51,0.05,7.0,643,No,0
673ec4568fe596bfedd7f95b,33.0,male,Bachelor,37173.0,12,MORTGAGE,5000.0,VENTURE,11.01,0.13,9.0,624,Yes,0
673ec4558fe596bfedd76405,22.0,male,Bachelor,62350.0,1,RENT,20000.0,EDUCATION,13.47,0.32,2.0,677,No,1
673ec4568fe596bfedd7989b,26.0,female,Associate,109124.0,1,RENT,14000.0,HOMEIMPROVEMENT,6.03,0.13,2.0,596,Yes,0
673ec4568fe596bfedd7fc50,26.0,female,Bachelor,81448.0,4,MORTGAGE,3184.0,PERSONAL,10.91,0.04,3.0,583,Yes,0
673ec4568fe596bfedd7ff1a,26.0,male,High School,45284.0,2,RENT,6842.0,PERSONAL,7.73,0.15,2.0,681,Yes,0
673ec4558fe596bfedd78288,24.0,male,Bachelor,96374.0,0,RENT,7500.0,VENTURE,16.89,0.08,4.0,693,No,1
673ec4568fe596bfedd7b3df,35.0,male,High School,66227.0,11,RENT,5000.0,MEDICAL,11.34,0.08,10.0,541,Yes,0
673ec4558fe596bfedd76780,21.0,female,High School,28729.0,0,RENT,1350.0,VENTURE,9.99,0.05,2.0,641,Yes,0
673ec4558fe596bfedd78a31,25.0,male,High School,30935.0,0,RENT,10000.0,PERSONAL,14.11,0.32,2.0,608,No,1
673ec4558fe596bfedd7774b,23.0,male,Associate,54909.0,1,MORTGAGE,16750.0,EDUCATION,12.53,0.31,3.0,646,Yes,0
673ec4568fe596bfedd7feca,29.0,female,Associate,66956.0,5,MORTGAGE,8000.0,MEDICAL,13.7,0.12,9.0,564,Yes,0
673ec4568fe596bfedd7f9d4,33.0,female,High School,120814.0,5,RENT,20000.0,VENTURE,12.81,0.17,10.0,665,Yes,0
673ec4558fe596bfedd77763,24.0,male,High School,88707.0,5,RENT,5000.0,DEBTCONSOLIDATION,9.01,0.06,2.0,656,No,0
673ec4558fe596bfedd77615,24.0,female,High School,32571.0,2,RENT,8875.0,MEDICAL,6.62,0.27,4.0,570,No,1
673ec4568fe596bfedd7fc62,33.0,female,High School,120580.0,9,RENT,8148.0,EDUCATION,8.45,0.07,7.0,641,No,0
673ec4558fe596bfedd7632a,22.0,female,Bachelor,130762.0,3,RENT,24150.0,HOMEIMPROVEMENT,14.96,0.18,3.0,683,No,1
673ec4568fe596bfedd80931,25.0,female,Associate,47892.0,0,RENT,8173.0,PERSONAL,12.39,0.17,2.0,624,No,1
673ec4568fe596bfedd7e034,52.0,female,Associate,87091.0,29,RENT,7000.0,VENTURE,16.82,0.08,28.0,707,No,1
673ec4568fe596bfedd7e5ee,49.0,male,High School,44123.0,26,RENT,4591.0,VENTURE,12.35,0.1,13.0,694,Yes,0
673ec4568fe596bfedd7eacf,28.0,female,High School,102905.0,7,MORTGAGE,9073.0,PERSONAL,7.59,0.09,10.0,641,Yes,0
673ec4568fe596bfedd798da,23.0,male,High School,30138.0,0,RENT,14075.0,VENTURE,11.01,0.47,3.0,650,No,1
673ec4568fe596bfedd7b4b4,29.0,female,Bachelor,53639.0,5,RENT,5400.0,PERSONAL,16.0,0.1,8.0,672,No,1
673ec4558fe596bfedd77967,23.0,male,Bachelor,36040.0,2,RENT,5950.0,VENTURE,7.66,0.17,2.0,623,Yes,0
673ec4568fe596bfedd7e693,25.0,male,Master,41456.0,2,RENT,10000.0,MEDICAL,11.66,0.24,6.0,618,Yes,0
673ec4568fe596bfedd7d957,49.0,female,Associate,72865.0,26,OWN,7000.0,PERSONAL,11.01,0.1,13.0,647,Yes,0
673ec4568fe596bfedd7a9f3,30.0,female,Associate,29409.0,5,MORTGAGE,6100.0,MEDICAL,14.27,0.21,10.0,643,No,1
673ec4568fe596bfedd7c6da,29.0,male,Bachelor,111694.0,8,MORTGAGE,10000.0,VENTURE,9.63,0.09,6.0,669,Yes,0
673ec4568fe596bfedd79b19,22.0,female,High School,136193.0,0,MORTGAGE,6400.0,VENTURE,13.06,0.05,4.0,623,Yes,0
